found,pred_error,window_size,steps,fell_back,elapsed_ns,phase,index
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3600,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
False,1,3,17,True,4600,0,hybrid_linear
True,0,3,2,False,3600,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
False,1,3,17,True,4500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
False,1,3,17,True,4400,0,hybrid_linear
True,0,3,2,False,3600,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3600,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
False,0,3,17,True,4800,0,hybrid_linear
True,0,3,2,False,3800,0,hybrid_linear
True,0,3,2,False,3700,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3600,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3600,0,hybrid_linear
True,0,3,2,False,3600,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3800,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
False,1,3,17,True,4300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
False,0,3,17,True,4300,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3800,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3600,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,4100,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3600,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
False,0,3,17,True,4400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
False,0,3,17,True,4400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
False,0,3,17,True,4300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3700,0,hybrid_linear
True,0,3,2,False,3600,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3900,0,hybrid_linear
False,0,3,17,True,4300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,4200,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3600,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3700,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
False,1,3,17,True,4300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3700,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3600,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
False,1,3,17,True,4400,0,hybrid_linear
True,0,3,2,False,3600,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3600,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,4000,0,hybrid_linear
False,1,3,17,True,4600,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3600,0,hybrid_linear
False,1,3,17,True,4400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3800,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3900,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,4400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3700,0,hybrid_linear
True,0,3,2,False,4300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
False,1,3,17,True,4300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3600,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3600,0,hybrid_linear
True,0,3,2,False,3600,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3700,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
False,0,3,17,True,4400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
False,0,3,17,True,4600,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3800,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
False,0,3,17,True,4200,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3600,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
False,1,3,17,True,4400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3700,0,hybrid_linear
True,0,3,2,False,3600,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,8200,0,hybrid_linear
True,0,3,2,False,3700,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3600,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
False,1,3,17,True,4500,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
False,1,3,17,True,4200,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
False,1,3,17,True,4400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
False,0,3,17,True,4300,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
False,1,3,17,True,4300,0,hybrid_linear
True,0,3,2,False,3600,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
False,0,3,17,True,4300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
False,0,3,17,True,4300,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3600,0,hybrid_linear
True,0,3,2,False,3700,0,hybrid_linear
True,0,3,2,False,3700,0,hybrid_linear
True,0,3,2,False,3800,0,hybrid_linear
True,0,3,2,False,3600,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
False,0,3,17,True,4400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3600,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3800,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3700,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3600,0,hybrid_linear
False,0,3,17,True,4300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
False,1,3,17,True,4500,0,hybrid_linear
True,0,3,2,False,3600,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
False,1,3,17,True,4300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3600,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
False,0,3,17,True,4400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3600,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
False,0,3,17,True,4200,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
False,1,3,17,True,4300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
False,0,3,17,True,4300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3300,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3500,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
False,0,3,17,True,4400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
True,0,3,2,False,3400,0,hybrid_linear
